,player_id,club_id,name,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,sub_position,foot,height_in_cm,url,league_id,market_value,games,minutes_played,goals,assists,wins,draws,losses,yellow_cards,red_cards,age,club_name
1480,687626,1237,moises-caicedo,Moises Caicedo,Ecuador,Ecuador,2001-11-02,Midfield,Central Midfield,Right,178,https://www.transfermarkt.co.uk/moises-caicedo/profil/spieler/687626,GB1,4500000,0,0,0,0,0,0,0,0,0,19,Brighton Amp Hove Albion
1481,111195,1237,joel-veltman,Joel Veltman,IJmuiden,Netherlands,1992-01-15,Defender,Right-Back,Right,184,https://www.transfermarkt.co.uk/joel-veltman/profil/spieler/111195,GB1,5400000,28,2282,1,1,6,11,11,3,0,29,Brighton Amp Hove Albion
1482,606576,583,denis-franchi,Denis Franchi,"Pordenone, Friuli Venezia Giulia",Italy,2002-10-22,Goalkeeper,Goalkeeper,Right,0,https://www.transfermarkt.co.uk/denis-franchi/profil/spieler/606576,FR1,225000,0,0,0,0,0,0,0,0,0,18,Fc Paris Saint Germain
1483,134270,1237,dan-burn,Dan Burn,England,England,1992-05-09,Defender,Centre-Back,Left,200,https://www.transfermarkt.co.uk/dan-burn/profil/spieler/134270,GB1,4500000,27,2059,1,0,8,10,9,5,0,29,Brighton Amp Hove Albion
1484,307497,1237,matt-clarke,Matt Clarke,Suffolk,England,1996-09-22,Defender,Centre-Back,Left,185,https://www.transfermarkt.co.uk/matt-clarke/profil/spieler/307497,GB1,2700000,0,0,0,0,0,0,0,0,0,24,Brighton Amp Hove Albion
1485,228948,583,thilo-kehrer,Thilo Kehrer,Germany,Germany,1996-09-21,Defender,Centre-Back,Right,186,https://www.transfermarkt.co.uk/thilo-kehrer/profil/spieler/228948,FR1,22500000,24,1610,0,0,16,2,6,3,0,24,Fc Paris Saint Germain
1486,566931,583,xavi-simons,Xavi Simons,Netherlands,Netherlands,2003-04-21,Midfield,Central Midfield,Right,168,https://www.transfermarkt.co.uk/xavi-simons/profil/spieler/566931,FR1,450000,1,1,0,0,1,0,0,0,0,18,Fc Paris Saint Germain
1487,102558,583,marco-verratti,Marco Verratti,Italy,Italy,1992-11-05,Midfield,Central Midfield,Right,165,https://www.transfermarkt.co.uk/marco-verratti/profil/spieler/102558,FR1,49500000,21,1490,0,2,13,3,5,7,0,28,Fc Paris Saint Germain
1488,361065,583,mitchel-bakker,Mitchel Bakker,Netherlands,Netherlands,2000-06-20,Defender,Left-Back,Left,185,https://www.transfermarkt.co.uk/mitchel-bakker/profil/spieler/361065,FR1,9000000,26,1691,0,2,19,3,4,1,0,20,Fc Paris Saint Germain
1489,538045,583,kays-ruiz-atil,Kays Ruiz Atil,France,France,2002-08-26,Midfield,Central Midfield,Right,182,https://www.transfermarkt.co.uk/kays-ruiz-atil/profil/spieler/538045,FR1,2700000,7,182,0,0,5,0,2,1,0,18,Fc Paris Saint Germain
1490,126719,583,juan-bernat,Juan Bernat,Spain,Spain,1993-03-01,Defender,Left-Back,Left,170,https://www.transfermarkt.co.uk/juan-bernat/profil/spieler/126719,FR1,14400000,3,195,0,0,1,0,2,2,0,28,Fc Paris Saint Germain
1491,93730,583,alexandre-letellier,Alexandre Letellier,France,France,1990-12-11,Goalkeeper,Goalkeeper,Right,193,https://www.transfermarkt.co.uk/alexandre-letellier/profil/spieler/93730,FR1,360000,0,0,0,0,0,0,0,0,0,30,Fc Paris Saint Germain
1492,229005,583,abdou-diallo,Abdou Diallo,France,Senegal,1996-05-04,Defender,Centre-Back,Left,187,https://www.transfermarkt.co.uk/abdou-diallo/profil/spieler/229005,FR1,22500000,22,1489,0,1,16,1,5,3,1,25,Fc Paris Saint Germain
1493,141050,583,danilo-pereira,Danilo Pereira,Guinea-Bissau,Portugal,1991-09-09,Midfield,Defensive Midfield,Right,188,https://www.transfermarkt.co.uk/danilo-pereira/profil/spieler/141050,FR1,18000000,23,1428,2,1,17,1,5,3,0,29,Fc Paris Saint Germain
1494,207302,583,sergio-rico,Sergio Rico,Spain,Spain,1993-09-01,Goalkeeper,Goalkeeper,Right,195,https://www.transfermarkt.co.uk/sergio-rico/profil/spieler/207302,FR1,6300000,10,810,0,0,7,1,2,0,0,27,Fc Paris Saint Germain
1495,403151,1237,robert-sanchez,Robert Sanchez,Murcia,Spain,1997-11-18,Goalkeeper,Goalkeeper,,197,https://www.transfermarkt.co.uk/robert-sanchez/profil/spieler/403151,GB1,7200000,27,2430,0,0,7,10,10,2,0,23,Brighton Amp Hove Albion
1496,166237,583,leandro-paredes,Leandro Paredes,Buenos Aires,Argentina,1994-06-29,Midfield,Defensive Midfield,Right,180,https://www.transfermarkt.co.uk/leandro-paredes/profil/spieler/166237,FR1,18000000,21,1309,1,2,13,1,7,7,0,26,Fc Paris Saint Germain
1497,126710,583,layvin-kurzawa,Layvin Kurzawa,France,France,1992-09-04,Defender,Left-Back,Left,182,https://www.transfermarkt.co.uk/layvin-kurzawa/profil/spieler/126710,FR1,10800000,19,1282,1,2,12,2,5,4,1,28,Fc Paris Saint Germain
1498,74230,583,pablo-sarabia,Pablo Sarabia,Spain,Spain,1992-05-11,Attack,Right Winger,Left,174,https://www.transfermarkt.co.uk/pablo-sarabia/profil/spieler/74230,FR1,19800000,27,1312,6,4,20,2,5,2,0,29,Fc Paris Saint Germain
1499,99343,583,ander-herrera,Ander Herrera,Spain,Spain,1989-08-14,Midfield,Central Midfield,Right,182,https://www.transfermarkt.co.uk/ander-herrera/profil/spieler/99343,FR1,11700000,31,1845,1,3,23,4,4,6,0,31,Fc Paris Saint Germain
1500,45320,583,angel-di-maria,Angel Di Maria,Argentina,Argentina,1988-02-14,Attack,Right Winger,Left,180,https://www.transfermarkt.co.uk/angel-di-maria/profil/spieler/45320,FR1,18000000,27,1865,5,11,17,4,6,1,0,33,Fc Paris Saint Germain
1501,460629,583,colin-dagba,Colin Dagba,France,France,1998-09-06,Defender,Right-Back,Right,170,https://www.transfermarkt.co.uk/colin-dagba/profil/spieler/460629,FR1,10800000,25,1356,1,2,17,3,5,3,0,22,Fc Paris Saint Germain
1502,342229,583,kylian-mbappe,Kylian Mbappe,France,France,1998-12-20,Attack,Centre-Forward,Right,178,https://www.transfermarkt.co.uk/kylian-mbappe/profil/spieler/342229,FR1,144000000,31,2387,27,7,22,3,6,5,0,22,Fc Paris Saint Germain
1503,618342,583,yanis-saidani,Yanis Saidani,,Algeria,2001-08-20,Goalkeeper,Goalkeeper,Left,184,https://www.transfermarkt.co.uk/yanis-saidani/profil/spieler/618342,FR1,135000,0,0,0,0,0,0,0,0,0,19,Fc Paris Saint Germain
1504,209212,1237,solly-march,Solly March,England,England,1994-07-20,Midfield,Left Midfield,Left,180,https://www.transfermarkt.co.uk/solly-march/profil/spieler/209212,GB1,8100000,21,1674,2,1,5,8,8,0,0,26,Brighton Amp Hove Albion
1505,364135,583,moise-kean,Moise Kean,"Vercelli, Piemonte",Italy,2000-02-28,Attack,Centre-Forward,Right,183,https://www.transfermarkt.co.uk/moise-kean/profil/spieler/364135,FR1,31500000,28,1723,13,0,18,4,4,4,0,21,Fc Paris Saint Germain
1506,85148,583,julian-draxler,Julian Draxler,Germany,Germany,1993-09-20,Midfield,Attacking Midfield,Right,187,https://www.transfermarkt.co.uk/julian-draxler/profil/spieler/85148,FR1,18000000,24,1062,4,3,17,3,4,3,0,27,Fc Paris Saint Germain
1507,130365,583,alessandro-florenzi,Alessandro Florenzi,Italy,Italy,1991-03-11,Defender,Right-Back,Right,173,https://www.transfermarkt.co.uk/alessandro-florenzi/profil/spieler/130365,FR1,11700000,21,1542,2,1,13,3,5,1,0,30,Fc Paris Saint Germain
1508,282041,583,presnel-kimpembe,Presnel Kimpembe,France,France,1995-08-13,Defender,Centre-Back,Left,189,https://www.transfermarkt.co.uk/presnel-kimpembe/profil/spieler/282041,FR1,36000000,28,2307,0,0,17,3,8,6,1,25,Fc Paris Saint Germain
1509,659521,583,edouard-michut,Edouard Michut,France,France,2003-03-04,Midfield,Attacking Midfield,Right,178,https://www.transfermarkt.co.uk/edouard-michut/profil/spieler/659521,FR1,450000,1,1,0,0,1,0,0,0,0,18,Fc Paris Saint Germain
1510,538998,583,timothee-pembele,Timothee Pembele,France,France,2002-09-09,Defender,Centre-Back,Right,182,https://www.transfermarkt.co.uk/timothee-pembele/profil/spieler/538998,FR1,3600000,6,380,1,0,4,2,0,1,0,18,Fc Paris Saint Germain
1511,129473,583,rafinha,Rafinha,Brazil,Brazil,1993-02-12,Midfield,Central Midfield,Left,174,https://www.transfermarkt.co.uk/rafinha/profil/spieler/129473,FR1,13500000,23,1367,0,5,15,3,5,2,0,28,Fc Paris Saint Germain
1512,79422,583,keylor-navas,Keylor Navas,Costa Rica,Costa Rica,1986-12-15,Goalkeeper,Goalkeeper,Right,185,https://www.transfermarkt.co.uk/keylor-navas/profil/spieler/79422,FR1,10800000,29,2520,0,0,21,3,5,0,0,34,Fc Paris Saint Germain
1513,182906,1082,mike-maignan,Mike Maignan,French Guiana,France,1995-07-03,Goalkeeper,Goalkeeper,Right,191,https://www.transfermarkt.co.uk/mike-maignan/profil/spieler/182906,FR1,22500000,38,3420,0,0,24,11,3,1,0,25,Losc Lille
1514,420465,1082,tiago-djalo,Tiago Djalo,Portugal,Portugal,2000-04-09,Defender,Centre-Back,Right,190,https://www.transfermarkt.co.uk/tiago-djalo/profil/spieler/420465,FR1,4500000,17,867,0,0,12,3,2,4,0,21,Losc Lille
1515,240692,1082,reinildo-mandava,Reinildo Mandava,Mozambique,Mozambique,1994-01-21,Defender,Left-Back,Left,180,https://www.transfermarkt.co.uk/reinildo-mandava/profil/spieler/240692,FR1,8100000,29,2182,0,0,16,10,3,2,1,27,Losc Lille
1516,533738,1082,jonathan-david,Jonathan David,United States,Canada,2000-01-14,Attack,Centre-Forward,Both,180,https://www.transfermarkt.co.uk/jonathan-david/profil/spieler/533738,FR1,31500000,37,2368,13,3,23,11,3,0,0,21,Losc Lille
1517,16408,1082,orestis-karnezis,Orestis Karnezis,Greece,Greece,1985-07-11,Goalkeeper,Goalkeeper,Right,190,https://www.transfermarkt.co.uk/orestis-karnezis/profil/spieler/16408,FR1,450000,0,0,0,0,0,0,0,0,0,35,Losc Lille
1518,324690,1082,jonathan-ikone,Jonathan Ikone,France,France,1998-05-02,Attack,Right Winger,Left,175,https://www.transfermarkt.co.uk/jonathan-ikone/profil/spieler/324690,FR1,27000000,37,2186,4,5,24,11,2,0,0,23,Losc Lille
1519,386726,1082,yusuf-yazici,Yusuf Yazici,Turkey,Turkey,1997-01-29,Attack,Second Striker,Left,183,https://www.transfermarkt.co.uk/yusuf-yazici/profil/spieler/386726,FR1,18000000,32,1076,7,4,20,10,2,1,0,24,Losc Lille
1520,33829,1082,jose-fonte,Jose Fonte,Portugal,Portugal,1983-12-22,Defender,Centre-Back,Right,191,https://www.transfermarkt.co.uk/jose-fonte/profil/spieler/33829,FR1,1350000,36,3187,3,1,22,11,3,7,0,37,Losc Lille
1521,68863,583,mauro-icardi,Mauro Icardi,Santa Fé,Argentina,1993-02-19,Attack,Centre-Forward,Right,181,https://www.transfermarkt.co.uk/mauro-icardi/profil/spieler/68863,FR1,36000000,20,1074,7,4,15,2,3,1,0,28,Fc Paris Saint Germain
1522,370846,1082,timothy-weah,Timothy Weah,United States,United States,2000-02-22,Attack,Centre-Forward,Right,185,https://www.transfermarkt.co.uk/timothy-weah/profil/spieler/370846,FR1,10800000,28,864,3,0,19,6,3,1,0,21,Losc Lille
1523,251075,1082,zeki-celik,Zeki Celik,Yildirim,Turkey,1997-02-17,Defender,Right-Back,Right,180,https://www.transfermarkt.co.uk/zeki-celik/profil/spieler/251075,FR1,18000000,29,2389,3,3,19,9,1,8,0,24,Losc Lille
1524,357796,1082,domagoj-bradaric,Domagoj Bradaric,Croatia,Croatia,1999-12-10,Defender,Left-Back,Left,178,https://www.transfermarkt.co.uk/domagoj-bradaric/profil/spieler/357796,FR1,5400000,26,1257,1,2,18,6,2,4,0,21,Losc Lille
1525,290256,1082,xeka,Xeka,Portugal,Portugal,1994-11-10,Midfield,Central Midfield,Both,186,https://www.transfermarkt.co.uk/xeka/profil/spieler/290256,FR1,7200000,33,1186,1,2,21,9,3,6,0,26,Losc Lille
1526,34987,1082,burak-yilmaz,Burak Yilmaz,Turkey,Turkey,1985-07-15,Attack,Centre-Forward,Right,188,https://www.transfermarkt.co.uk/burak-yilmaz/profil/spieler/34987,FR1,2520000,28,2056,16,5,16,9,3,6,0,35,Losc Lille
1527,361093,1082,sven-botman,Sven Botman,Netherlands,Netherlands,2000-01-12,Defender,Centre-Back,Left,195,https://www.transfermarkt.co.uk/sven-botman/profil/spieler/361093,FR1,25200000,37,3311,0,0,24,10,3,3,0,21,Losc Lille
1528,557610,1082,isaac-lihadji,Isaac Lihadji,France,France,2002-04-10,Attack,Right Winger,Left,177,https://www.transfermarkt.co.uk/isaac-lihadji/profil/spieler/557610,FR1,3600000,15,186,0,1,8,5,2,0,0,19,Losc Lille
1529,258027,1082,renato-sanches,Renato Sanches,Portugal,Portugal,1997-08-18,Midfield,Central Midfield,Right,176,https://www.transfermarkt.co.uk/renato-sanches/profil/spieler/258027,FR1,27000000,23,1271,1,3,14,7,2,4,0,23,Losc Lille
1530,292818,1082,jonathan-bamba,Jonathan Bamba,France,France,1996-03-26,Attack,Left Winger,Right,175,https://www.transfermarkt.co.uk/jonathan-bamba/profil/spieler/292818,FR1,22500000,38,2994,6,11,24,11,3,2,0,25,Losc Lille
1531,236400,1041,leo-dubois,Leo Dubois,France,France,1994-09-14,Defender,Right-Back,Right,178,https://www.transfermarkt.co.uk/leo-dubois/profil/spieler/236400,FR1,14400000,37,2918,2,4,22,9,6,3,0,26,Olympique Lyon
1532,384060,1041,tino-kadewere,Tino Kadewere,Zimbabwe,Zimbabwe,1996-01-05,Attack,Right Winger,Right,183,https://www.transfermarkt.co.uk/tino-kadewere/profil/spieler/384060,FR1,11700000,33,2021,10,3,18,10,5,4,0,25,Olympique Lyon
1533,60583,1082,jeremy-pied,Jeremy Pied,France,France,1989-02-23,Defender,Right-Back,Right,173,https://www.transfermarkt.co.uk/jeremy-pied/profil/spieler/60583,FR1,1080000,6,320,0,0,4,1,1,1,0,32,Losc Lille
1534,435485,1082,luiz-araujo,Luiz Araujo,Distrito Federal,Brazil,1996-06-02,Attack,Right Winger,Left,175,https://www.transfermarkt.co.uk/luiz-araujo/profil/spieler/435485,FR1,9000000,28,1501,4,2,17,10,1,5,0,25,Losc Lille
1535,463600,1082,lucas-chevalier,Lucas Chevalier,France,France,2001-11-06,Goalkeeper,Goalkeeper,Right,192,https://www.transfermarkt.co.uk/lucas-chevalier/profil/spieler/463600,FR1,450000,0,0,0,0,0,0,0,0,0,19,Losc Lille
1536,174915,1041,islam-slimani,Islam Slimani,Algeria,Algeria,1988-06-18,Attack,Centre-Forward,Right,188,https://www.transfermarkt.co.uk/islam-slimani/profil/spieler/174915,FR1,2700000,19,588,3,1,10,3,5,0,1,32,Olympique Lyon
1537,395237,1041,maxence-caqueret,Maxence Caqueret,France,France,2000-02-15,Midfield,Central Midfield,Right,174,https://www.transfermarkt.co.uk/maxence-caqueret/profil/spieler/395237,FR1,15300000,29,1762,0,1,17,7,5,4,0,21,Olympique Lyon
1538,135617,1041,thiago-mendes,Thiago Mendes,Maranhão,Brazil,1992-03-15,Midfield,Defensive Midfield,Right,177,https://www.transfermarkt.co.uk/thiago-mendes/profil/spieler/135617,FR1,13500000,32,2240,0,1,19,8,5,5,1,29,Olympique Lyon
1539,234781,1041,maxwel-cornet,Maxwel Cornet,Cote d'Ivoire,Cote d'Ivoire,1996-09-27,Defender,Left-Back,Left,179,https://www.transfermarkt.co.uk/maxwel-cornet/profil/spieler/234781,FR1,10800000,36,2456,2,5,20,10,6,5,0,24,Olympique Lyon
1540,88682,1041,mattia-de-sciglio,Mattia De Sciglio,Italy,Italy,1992-10-20,Defender,Right-Back,Right,183,https://www.transfermarkt.co.uk/mattia-de-sciglio/profil/spieler/88682,FR1,6750000,30,1481,0,1,19,5,5,4,1,28,Olympique Lyon
1541,52920,1041,marcelo,Marcelo,Brazil,Brazil,1987-05-20,Defender,Centre-Back,Right,191,https://www.transfermarkt.co.uk/marcelo/profil/spieler/52920,FR1,2700000,34,2913,3,0,18,10,6,7,1,34,Olympique Lyon
1542,395693,1041,houssem-aouar,Houssem Aouar,France,France,1998-06-30,Midfield,Central Midfield,Right,175,https://www.transfermarkt.co.uk/houssem-aouar/profil/spieler/395693,FR1,37800000,30,1789,7,3,17,8,5,3,1,22,Olympique Lyon
1543,607223,1041,rayan-cherki,Rayan Cherki,France,France,2003-08-17,Midfield,Attacking Midfield,Right,176,https://www.transfermarkt.co.uk/rayan-cherki/profil/spieler/607223,FR1,24300000,27,679,1,3,13,9,5,1,1,17,Olympique Lyon
1544,209990,1041,djamel-eddine-benlamri,Djamel Eddine Benlamri,Algeria,Algeria,1989-12-25,Defender,Centre-Back,Right,190,https://www.transfermarkt.co.uk/djamel-eddine-benlamri/profil/spieler/209990,FR1,990000,6,143,0,0,3,1,2,0,0,31,Olympique Lyon
1545,228975,1041,julian-pollersbeck,Julian Pollersbeck,Germany,Germany,1994-08-16,Goalkeeper,Goalkeeper,Right,195,https://www.transfermarkt.co.uk/julian-pollersbeck/profil/spieler/228975,FR1,540000,0,0,0,0,0,0,0,0,0,26,Olympique Lyon
1546,620322,1041,malo-gusto,Malo Gusto,France,France,2003-05-19,Defender,Right-Back,Right,179,https://www.transfermarkt.co.uk/malo-gusto/profil/spieler/620322,FR1,450000,2,2,0,0,2,0,0,0,0,18,Olympique Lyon
1547,315110,1041,karl-toko-ekambi,Karl Toko Ekambi,France,Cameroon,1992-09-14,Attack,Left Winger,Right,185,https://www.transfermarkt.co.uk/karl-toko-ekambi/profil/spieler/315110,FR1,13500000,35,2831,14,7,20,9,6,3,0,28,Olympique Lyon
1548,60561,1041,anthony-lopes,Anthony Lopes,France,Portugal,1990-10-01,Goalkeeper,Goalkeeper,Left,184,https://www.transfermarkt.co.uk/anthony-lopes/profil/spieler/60561,FR1,12600000,38,3420,0,0,22,10,6,2,0,30,Olympique Lyon
1549,532775,1041,melvin-bard,Melvin Bard,France,France,2000-11-06,Defender,Left-Back,Left,173,https://www.transfermarkt.co.uk/melvin-bard/profil/spieler/532775,FR1,4500000,14,425,0,1,7,5,2,0,1,20,Olympique Lyon
1550,444523,1041,lucas-paqueta,Lucas Paqueta,Brazil,Brazil,1997-08-27,Midfield,Attacking Midfield,Left,180,https://www.transfermarkt.co.uk/lucas-paqueta/profil/spieler/444523,FR1,27000000,30,2287,9,5,19,6,5,5,0,23,Olympique Lyon
1551,277114,1041,jason-denayer,Jason Denayer,Belgium,Belgium,1995-06-28,Defender,Centre-Back,Right,184,https://www.transfermarkt.co.uk/jason-denayer/profil/spieler/277114,FR1,22500000,31,2619,1,0,18,9,4,1,0,25,Olympique Lyon
1552,591195,1041,yahya-soumare,Yahya Soumare,France,France,2000-06-23,Attack,Right Winger,Right,173,https://www.transfermarkt.co.uk/yahya-soumare/profil/spieler/591195,FR1,360000,3,3,0,0,3,0,0,0,0,20,Olympique Lyon
1553,702441,1041,sinaly-diomande,Sinaly Diomande,Cote d'Ivoire,Cote d'Ivoire,2001-04-09,Defender,Centre-Back,Right,184,https://www.transfermarkt.co.uk/sinaly-diomande/profil/spieler/702441,FR1,6300000,27,1117,0,0,18,7,2,3,0,20,Olympique Lyon
1554,121257,399,adam-forshaw,Adam Forshaw,England,England,1991-10-08,Midfield,Central Midfield,Right,175,https://www.transfermarkt.co.uk/adam-forshaw/profil/spieler/121257,GB1,1800000,0,0,0,0,0,0,0,0,0,29,Leeds United
1555,704553,1082,eugenio-pizzuto,Eugenio Pizzuto,Mexico,Mexico,2002-05-13,Midfield,Defensive Midfield,Left,179,https://www.transfermarkt.co.uk/eugenio-pizzuto/profil/spieler/704553,FR1,270000,0,0,0,0,0,0,0,0,0,19,Losc Lille
1556,158764,399,stuart-dallas,Stuart Dallas,Northern Ireland,Northern Ireland,1991-04-19,Defender,Left-Back,Right,183,https://www.transfermarkt.co.uk/stuart-dallas/profil/spieler/158764,GB1,3600000,38,3411,8,2,18,5,15,7,0,30,Leeds United
1557,126412,399,ouasim-bouy,Ouasim Bouy,Netherlands,Morocco,1993-06-11,Midfield,Defensive Midfield,Left,181,https://www.transfermarkt.co.uk/ouasim-bouy/profil/spieler/126412,GB1,225000,0,0,0,0,0,0,0,0,0,27,Leeds United
1558,461581,1041,malcolm-barcola,Malcolm Barcola,France,Togo,1999-05-14,Goalkeeper,Goalkeeper,Right,195,https://www.transfermarkt.co.uk/malcolm-barcola/profil/spieler/461581,FR1,225000,0,0,0,0,0,0,0,0,0,22,Olympique Lyon
1559,67420,399,luke-ayling,Luke Ayling,Lambeth,England,1991-08-25,Defender,Right-Back,Right,183,https://www.transfermarkt.co.uk/luke-ayling/profil/spieler/67420,GB1,4500000,38,3400,0,0,18,5,15,7,0,29,Leeds United
1560,167850,1041,memphis-depay,Memphis Depay,Netherlands,Netherlands,1994-02-13,Attack,Centre-Forward,Right,176,https://www.transfermarkt.co.uk/memphis-depay/profil/spieler/167850,FR1,40500000,37,2933,20,12,21,10,6,4,0,27,Olympique Lyon
1561,296986,399,tyler-roberts,Tyler Roberts,England,Wales,1999-01-12,Attack,Second Striker,Right,180,https://www.transfermarkt.co.uk/tyler-roberts/profil/spieler/296986,GB1,5400000,27,1339,1,2,12,4,11,3,0,22,Leeds United
1562,131505,399,rodrigo,Rodrigo,Brazil,Spain,1991-03-06,Attack,Centre-Forward,Left,182,https://www.transfermarkt.co.uk/rodrigo/profil/spieler/131505,GB1,16200000,26,1288,7,2,14,3,9,3,0,30,Leeds United
1563,615350,1041,cenk-ozkacar,Cenk Ozkacar,Konak,Turkey,2000-10-06,Defender,Centre-Back,Left,190,https://www.transfermarkt.co.uk/cenk-ozkacar/profil/spieler/615350,FR1,1080000,0,0,0,0,0,0,0,0,0,20,Olympique Lyon
1564,181767,583,marquinhos,Marquinhos,Brazil,Brazil,1994-05-14,Defender,Centre-Back,Right,183,https://www.transfermarkt.co.uk/marquinhos/profil/spieler/181767,FR1,67500000,25,2129,3,1,19,3,3,2,0,27,Fc Paris Saint Germain
1565,351749,399,kalvin-phillips,Kalvin Phillips,England,England,1995-12-02,Midfield,Defensive Midfield,Right,178,https://www.transfermarkt.co.uk/kalvin-phillips/profil/spieler/351749,GB1,27000000,29,2429,1,2,16,5,8,10,0,25,Leeds United
1566,183334,399,patrick-bamford,Patrick Bamford,England,England,1993-09-05,Attack,Centre-Forward,Left,185,https://www.transfermarkt.co.uk/patrick-bamford/profil/spieler/183334,GB1,19800000,38,3063,17,8,18,5,15,3,0,27,Leeds United
1567,43084,399,gaetano-berardi,Gaetano Berardi,Switzerland,Switzerland,1988-08-21,Defender,Right-Back,Right,179,https://www.transfermarkt.co.uk/gaetano-berardi/profil/spieler/43084,GB1,270000,2,114,0,0,2,0,0,0,0,32,Leeds United
1568,421873,399,elia-caprile,Elia Caprile,"Verona, Veneto",Italy,2001-08-25,Goalkeeper,Goalkeeper,Right,191,https://www.transfermarkt.co.uk/elia-caprile/profil/spieler/421873,GB1,180000,0,0,0,0,0,0,0,0,0,19,Leeds United
1569,129604,399,ezgjan-alioski,Ezgjan Alioski,Macedonia,North Macedonia,1992-02-12,Defender,Left-Back,Left,171,https://www.transfermarkt.co.uk/ezgjan-alioski/profil/spieler/129604,GB1,4500000,36,2462,2,3,18,5,13,7,0,29,Leeds United
1570,559806,399,ryan-edmondson,Ryan Edmondson,England,England,2001-05-20,Attack,Centre-Forward,Right,188,https://www.transfermarkt.co.uk/ryan-edmondson/profil/spieler/559806,GB1,0,0,0,0,0,0,0,0,0,0,20,Leeds United
1571,533913,399,jordan-stevens,Jordan Stevens,England,England,2000-03-25,Midfield,Right Midfield,Right,178,https://www.transfermarkt.co.uk/jordan-stevens/profil/spieler/533913,GB1,180000,0,0,0,0,0,0,0,0,0,21,Leeds United
1572,173900,399,helder-costa,Helder Costa,Angola,Angola,1994-01-12,Attack,Right Winger,Left,179,https://www.transfermarkt.co.uk/helder-costa/profil/spieler/173900,GB1,9000000,22,1156,3,3,8,4,10,0,0,27,Leeds United
1573,27486,399,kiko-casilla,Kiko Casilla,Spain,Spain,1986-10-02,Goalkeeper,Goalkeeper,Right,190,https://www.transfermarkt.co.uk/kiko-casilla/profil/spieler/27486,GB1,720000,3,270,0,0,2,0,1,0,0,34,Leeds United
1574,126665,583,idrissa-gueye,Idrissa Gueye,Senegal,Senegal,1989-09-26,Midfield,Defensive Midfield,Right,174,https://www.transfermarkt.co.uk/idrissa-gueye/profil/spieler/126665,FR1,13500000,28,1585,2,1,19,3,6,3,0,31,Fc Paris Saint Germain
1575,534700,399,jamie-shackleton,Jamie Shackleton,England,England,1999-10-08,Midfield,Central Midfield,Right,168,https://www.transfermarkt.co.uk/jamie-shackleton/profil/spieler/534700,GB1,2250000,13,455,0,0,6,0,7,0,0,21,Leeds United
1576,328784,399,robin-koch,Robin Koch,Germany,Germany,1996-07-17,Defender,Centre-Back,Right,191,https://www.transfermarkt.co.uk/robin-koch/profil/spieler/328784,GB1,15300000,17,1131,0,0,8,3,6,1,0,24,Leeds United
1577,61583,399,eunan-okane,Eunan Okane,Northern Ireland,Ireland,1990-07-10,Midfield,Central Midfield,Right,168,https://www.transfermarkt.co.uk/eunan-okane/profil/spieler/61583,GB1,180000,0,0,0,0,0,0,0,0,0,30,Leeds United
1578,734375,399,jack-jenkins,Jack Jenkins,,England,2002-03-23,Midfield,Defensive Midfield,Right,190,https://www.transfermarkt.co.uk/jack-jenkins/profil/spieler/734375,GB1,135000,0,0,0,0,0,0,0,0,0,19,Leeds United
1579,246291,399,diego-llorente,Diego Llorente,Spain,Spain,1993-08-16,Defender,Centre-Back,Right,186,https://www.transfermarkt.co.uk/diego-llorente/profil/spieler/246291,GB1,18000000,16,1295,1,0,0,1,0,1,0,27,Leeds United
1580,91854,399,barry-douglas,Barry Douglas,Scotland,Scotland,1989-09-04,Defender,Left-Back,Left,176,https://www.transfermarkt.co.uk/barry-douglas/profil/spieler/91854,GB1,1350000,0,0,0,0,0,0,0,0,0,31,Leeds United
1581,596446,399,leif-davis,Leif Davis,England,England,1999-12-31,Defender,Left-Back,Left,177,https://www.transfermarkt.co.uk/leif-davis/profil/spieler/596446,GB1,720000,2,31,0,0,0,1,1,0,0,21,Leeds United
1582,92738,399,mateusz-klich,Mateusz Klich,Poland,Poland,1990-06-13,Midfield,Central Midfield,Right,183,https://www.transfermarkt.co.uk/mateusz-klich/profil/spieler/92738,GB1,3600000,35,2397,4,5,15,5,15,6,0,30,Leeds United
1583,503980,399,joe-gelhardt,Joe Gelhardt,England,England,2002-05-04,Attack,Centre-Forward,Left,179,https://www.transfermarkt.co.uk/joe-gelhardt/profil/spieler/503980,GB1,1170000,0,0,0,0,0,0,0,0,0,19,Leeds United
1584,75067,399,liam-cooper,Liam Cooper,England,Scotland,1991-08-30,Defender,Centre-Back,Left,186,https://www.transfermarkt.co.uk/liam-cooper/profil/spieler/75067,GB1,6300000,25,2187,1,0,12,2,11,4,1,29,Leeds United
1585,542586,399,illan-meslier,Illan Meslier,France,France,2000-03-02,Goalkeeper,Goalkeeper,Left,196,https://www.transfermarkt.co.uk/illan-meslier/profil/spieler/542586,GB1,18000000,35,3150,0,0,16,5,14,0,0,21,Leeds United
1586,411295,399,raphinha,Raphinha,Rio Grande do Sul,Brazil,1996-12-14,Attack,Right Winger,Left,175,https://www.transfermarkt.co.uk/raphinha/profil/spieler/411295,GB1,27000000,36,2771,7,11,16,2,12,3,0,24,Leeds United
